Asset ID,Asset Name,Solo,Entity Code,SubEntity Code,Fund/LoB Name,Fund/LoB Type,Rating,Credit Quality Step,Market Value (MVi),Modified Duration,Duration,Securitization category,"F(Rating, Duration)",Capital Charge,Capital Charge UL,Credit Spread Relief Factor,LAC of TP,LAC of TP UL
22623675,GNR 2016-H04 FB CMO VAR 20.01.2066_22623675,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,56.68880231,0.077556692,1,Other Securitization,1,56.68880231,0,0.054776305,3.105203123,0
22623685,CWL 2005-11 MV5 MBS VAR 25.02.2036_22623685,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,D,6,9803.790583,0.068495964,1,Other Securitization,1,9803.790583,0,0.054776305,537.0154228,0
6683584,GSMS 2014-GC18 AAB MBS FIX 3.648% 10.01.2047_6683584,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,232.294664,2.033939105,2.033939105,Other Securitization,0.125,59.05915013,0,0.054776305,3.235042018,0
1928234_LU0003_LU0003_LXEUR,LU0003 CWL 2005-17 MV1 MBS VAR 25.05.2036 LU0003_LXEUR_1928234_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,B,5,474.1515585,0.068100345,1,Other Securitization,1,474.1515585,0,0.054776305,25.97227037,0
4759261_LU0003_LU0003_LXEUR,LU0003 FHAMS 2006-AA3 A1 CMO VAR 25.06.2036 LU0003_LXEUR_4759261_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,74.44544407,0.068492474,1,Other Securitization,1,74.44544407,0,0.054776305,4.077846347,0
23914628_LU0003_LU0003_LXEUR,LU0003 ARMDA 3X A1R 3MEUR+72BP CX20ND0L4_IE00B0C18065_EUR LU0003_LXEUR_23914628_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,7890.760333,9.462710493,9.462710493,Other Securitization,1,7890.760333,0,0.054776305,432.2266944,0
22554484_LU0003_LU0003_LXEUR,LU0003 NOURYON FINANCE BV TL B BL3286657__EUR LU0003_LXEUR_22554484_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,B,5,303.4212003,4.006551077,4.006551077,Other Securitization,1,303.4212003,0,0.054776305,16.6202922,0
14504643,NSLT 2016-1A A ABS VAR 25.09.2065_14504643,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,550.3148561,0.089615911,1,Other Securitization,0.125,68.78935701,0,0.054776305,3.768026798,0
4783138_LU0003_LU0003_LXEUR,LU0003 SVHE 2006-OPT5 2A4 MBS VAR 25.07.2036 LU0003_LXEUR_4783138_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,105.6465737,0.043194411,1,Other Securitization,1,105.6465737,0,0.054776305,5.786928938,0
22623670,CWL 2007-SEA1 1A1 MBS VAR 25.05.2047_22623670,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,860.6643673,0.027142842,1,Other Securitization,1,860.6643673,0,0.054776305,47.14401385,0
23207368_LU0003_LU0003_LXEUR,LU0003 AQUE 2017-1X AR 3MEUR + 64BP CX2D960I4__EUR LU0003_LXEUR_23207368_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,7.692751572,8.569638616,8.569638616,Other Securitization,1,7.692751572,0,0.054776305,0.421380506,0
2931220_LU0003_LU0003_LXEUR,LU0003 BAFC 2005-F 4A1 CMO VAR 20.09.2035 LU0003_LXEUR_2931220_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,138.9252183,0.05479219,1,Other Securitization,1,138.9252183,0,0.054776305,7.609810122,0
20113271_LU0003_LU0003_LXEUR,LU0003 SLMA 2003-5 A5 3MEUR+27 78442H9A4__EUR LU0003_LXEUR_20113271_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,0.017878202,2.715400427,2.715400427,Other Securitization,1,0.017878202,0,0.054776305,0.000979302,0
1551609,WAMU 2006-AR10 1A1 CMO VAR 25.09.2036_1551609,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,16.88991986,0.068493212,1,Other Securitization,1,16.88991986,0,0.054776305,0.925167401,0
6827077_LU0003_LU0003_LXEUR,LU0003 MSHEL 2006-3 A3 MBS VAR 25.04.2036 LU0003_LXEUR_6827077_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CC,6,37.51853525,0.068493445,1,Other Securitization,1,37.51853525,0,0.054776305,2.055126729,0
23531126_LU0003_LU0003_LXEUR,LU0003 JUBIL 2014-11X ARR 3MEUR+61BP CM1I28232_IE00B5ZR2157_EUR LU0003_LXEUR_23531126_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,2607.658118,8.330071681,8.330071681,Other Securitization,1,2607.658118,0,0.054776305,142.8378763,0
6689630,GNR 2012-H08 FB CMO VAR 20.03.2062_6689630,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,67.62549731,0.093194472,1,Other Securitization,1,67.62549731,0,0.054776305,3.704274864,0
7242714,LBMLT 2005-WL1 M4 MBS VAR 25.06.2035_7242714,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,B,5,200.7638932,0.068491497,1,Other Securitization,1,200.7638932,0,0.054776305,10.99710424,0
22554176,CWALT 2005-J1 1A8 CMO FIX 5.500% 25.02.2035_22554176,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,643.2107439,0.068490891,1,Other Securitization,1,643.2107439,0,0.054776305,35.23270786,0
22623669,FHLT 2005-2 M4 MBS VAR 25.06.2035_22623669,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,3593.29256,0.068488628,1,Other Securitization,1,3593.29256,0,0.054776305,196.8272891,0
2931287_LU0003_LU0003_LXEUR,LU0003 WFMBS 2007-AR8 A1 CMO VAR 25.11.2037 LU0003_LXEUR_2931287_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,140.7258774,0.06849456,1,Other Securitization,1,140.7258774,0,0.054776305,7.708443578,0
18423592,GNR 2019-83 NF CMO VAR 20.06.2046_18423592,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,706.6810522,0.040540694,1,Other Securitization,1,706.6810522,0,0.054776305,38.70937683,0
24748844,GNR 2021-98 FM CMO VAR 20.06.2051_24748844,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,1600.570296,0.098225217,1,Other Securitization,1,1600.570296,0,0.054776305,87.67332667,0
6429885,GSAMP 2007-FM2 A2B MBS VAR 25.01.2037_6429885,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CC,6,225.2892536,-0.826347744,1,Other Securitization,1,225.2892536,0,0.054776305,12.34051286,0
20113533_LU0003_LU0003_LXEUR,LU0003 DAOT 6 A 1MBBSW+ 90BP CX2ITM013_IE00B5ZR2157_AUD LU0003_LXEUR_20113533_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,187.5554918,6.057241103,6.057241103,Other Securitization,1,187.5554918,0,0.054776305,10.27359681,0
21382664,FNR 2020-54 WF CMO VAR 25.08.2050_21382664,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,753.9979518,0.023443049,1,Other Securitization,0.125,94.24974397,0,0.054776305,5.162652719,0
20113311_LU0003_LU0003_LXEUR,LU0003 FACT 2018-1 A 1MEUR + 50BP CX203G013_IE00B5ZR2157_EUR LU0003_LXEUR_20113311_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,7.016488996,4.143653225,4.143653225,Other Securitization,1,7.016488996,0,0.054776305,0.384337341,0
24748924_LU0003_LU0003_LXEUR,LU0003 BNPAM 2018-1A AR 3MEUR + 60BP 144A BCC2QYLE0_IE00BMTRWY37_EUR LU0003_LXEUR_24748924_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,827.4566693,9.28343074,9.28343074,Other Securitization,1,827.4566693,0,0.054776305,45.32501886,0
4872356_LU0003_LU0003_LXEUR,LU0003 JPMMT 2006-S2 3A10 CMO FIX 6.500% 25.07.2036 LU0003_LXEUR_4872356_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,83.83349315,0.06849363,1,Other Securitization,1,83.83349315,0,0.054776305,4.592088987,0
2931259_LU0003_LU0003_LXEUR,LU0003 LXS 2006-14N 1A2 CMO VAR 25.09.2046 LU0003_LXEUR_2931259_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,C,6,15.41818873,0.068495707,1,Other Securitization,1,15.41818873,0,0.054776305,0.844551408,0
22623692,BSABS 2005-AQ1 M3 MBS VAR 25.03.2035_22623692,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,C,6,134.7120379,0.068492763,1,Other Securitization,1,134.7120379,0,0.054776305,7.379027668,0
24748900_LU0003_LU0003_LXEUR,LU0003 OHECP 2015-3X A1R 3MEUR + 90BP CX22AU0Q5_IE00B5ZR2157_EUR LU0003_LXEUR_24748900_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,0.628633748,8.477124454,8.477124454,Other Securitization,1,0.628633748,0,0.054776305,0.034434234,0
25094370_LU0003_LU0003_LXEUR,LU0003 G2 785540 MBS VAR 20.05.2071 LU0003_LXEUR_25094370_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,1667.497909,0.690810776,1,Other Securitization,1,1667.497909,0,0.054776305,91.339374,0
2644548,WAMU 2006-AR2 1A1 CMO VAR 25.03.2036_2644548,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,207.2701237,0.068492134,1,Other Securitization,1,207.2701237,0,0.054776305,11.35349151,0
25094363,GNR 2021-122 FA CMO VAR 20.07.2051_25094363,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,8569.116879,0.06115801,1,Other Securitization,1,8569.116879,0,0.054776305,469.3845594,0
17849962,FNR 2019-26 FM CMO VAR 25.06.2049_17849962,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,1020.92551,0.052329188,1,Other Securitization,0.125,127.6156887,0,0.054776305,6.990315882,0
16974057,GNR 2012-H29 SA CMO VAR 20.10.2062_16974057,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,210.2164334,0.084441633,1,Other Securitization,1,210.2164334,0,0.054776305,11.51487947,0
611536_LU0003_LU0003_LXEUR,LU0003 WFMBS 2006-AR19 A1 CMO VAR 25.12.2036 LU0003_LXEUR_611536_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,120.0721039,0.068497322,1,Other Securitization,1,120.0721039,0,0.054776305,6.577106179,0
1928234_LU0003_LU0003_LXEUR,LU0003 CWL 2005-17 MV1 MBS VAR 25.05.2036 LU0003_LXEUR_1928234_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,B,5,1005.70773,0.068100345,1,Other Securitization,1,1005.70773,0,0.054776305,55.08895333,0
24395226_LU0003_LU0003_LXEUR,LU0003 HARVT 11A ARR 3MEUR + 65BP 144A CX339U0U5_IE00BMTRWY37_EUR LU0003_LXEUR_24395226_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,3100.56861,8.513806463,8.513806463,Other Securitization,1,3100.56861,0,0.054776305,169.8376918,0
1928962_LU0003_LU0003_LXEUR,LU0003 MSAC 2006-NC5 A2C MBS VAR 25.10.2036 LU0003_LXEUR_1928962_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CC,6,70.61728354,-1.049405157,1,Other Securitization,1,70.61728354,0,0.054776305,3.868153859,0
556162_LU0003_LU0003_LXEUR,LU0003 SVHE 2006-NLC1 A1 MBS VAR 25.11.2036 LU0003_LXEUR_556162_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CC,6,17.99117265,-0.383505873,1,Other Securitization,1,17.99117265,0,0.054776305,0.98548996,0
2955051_LU0003_LU0003_LXEUR,LU0003 MSDWC 2003-NC2 M1 MBS VAR 25.02.2033 LU0003_LXEUR_2955051_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BB,4,394.8562952,0.068490329,1,Other Securitization,0.82,323.7821621,0,0.054776305,17.73559045,0
23954151,FHR 5092 XA CMO FIX 1.000% 15.01.2041_23954151,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,796.1569042,3.879071756,3.879071756,Other Securitization,0.125,386.04372,0,0.054776305,21.14604854,0
22554555_LU0003_LU0003_LXEUR,LU0003 LBRTY 2018-1 A1B CX2ML0028_IE00BMTRWY37_AUD LU0003_LXEUR_22554555_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,9.113916274,0.096223569,1,Other Securitization,1,9.113916274,0,0.054776305,0.499226657,0
4678851_LU0003_LU0003_LXEUR,LU0003 BSABS 2005-SD1 2M2 MBS VAR 25.01.2045 LU0003_LXEUR_4678851_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,B,5,78.47043149,0.068489121,1,Other Securitization,1,78.47043149,0,0.054776305,4.298320286,0
6955862,CMLTI 2007-AHL1 A2B MBS VAR 25.12.2036_6955862,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,B,5,322.7484211,0.060039115,1,Other Securitization,1,322.7484211,0,0.054776305,17.67896594,0
20113386_LU0003_LU0003_LXEUR,LU0003 CCMF 2020-1 A 1MGBP+60BP CX2KRC012_IE00B5ZR2157_GBP LU0003_LXEUR_20113386_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,0.63520758,32.23974858,32.23974858,Other Securitization,1,0.63520758,0,0.054776305,0.034794324,0
22554344,NRPL 2018-2A A1 CMO STEP 4.250% 25.07.2067_22554344,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,3034.313136,0.068492514,1,Other Securitization,1,3034.313136,0,0.054776305,166.2084617,0
2264351,BSARM 2005-10 A3 CMO FIX TO FLOAT 2.699% 25.10.2035_2264351,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,20.15564096,0.068492851,1,Other Securitization,1,20.15564096,0,0.054776305,1.104051536,0
16974055,GNR 2013-H15 FC CMO VAR 20.07.2063_16974055,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,73.21780707,0.065062397,1,Other Securitization,1,73.21780707,0,0.054776305,4.010600929,0
6973086_LU0003_LU0003_LXEUR,LU0003 CMLTI 2011-2 3A2 CMO VAR 25.09.2037 LU0003_LXEUR_6973086_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,56.35504503,0.16835929,1,Other Securitization,1,56.35504503,0,0.054776305,3.086921133,0
2261443_LU0003_LU0003_LXEUR,LU0003 CWALT 2006-OA19 A1 CMO VAR 20.02.2047 LU0003_LXEUR_2261443_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,91.78056338,-0.245218308,1,Other Securitization,1,91.78056338,0,0.054776305,5.027400129,0
22554226,FHLT 2005-A M3 MBS VAR 25.01.2035_22554226,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BB,4,53.16487874,0.068493052,1,Other Securitization,0.82,43.59520057,0,0.054776305,2.387984001,0
24139057_LU0003_LU0003_LXEUR,LU0003 OHECP 2018-7A AR 3MEUR+74BP 144A CMEF73206_IE00BMTRWY37_EUR LU0003_LXEUR_24139057_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,339.4413105,9.701920383,9.701920383,Other Securitization,1,339.4413105,0,0.054776305,18.59334074,0
22623660,SAST 2006-1 M1 MBS VAR 25.03.2036_22623660,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,1326.771179,0.068489644,1,Other Securitization,1,1326.771179,0,0.054776305,72.67562274,0
23531145_LU0003_LU0003_LXEUR,LU0003 DRYD 2017-27X AR 3MEUR + 66BP CX2CP30M6_IE00B0C18065_EUR LU0003_LXEUR_23531145_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,19316.8515,11.13055936,11.13055936,Other Securitization,1,19316.8515,0,0.054776305,1058.105748,0
4355178_LU0003_LU0003_LXEUR,LU0003 MANA 2007-A2 A3A CMO FLOAT 25.03.37 LU0003_LXEUR_4355178_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CC,6,139.9171432,0.068492654,1,Other Securitization,1,139.9171432,0,0.054776305,7.664144106,0
12130969,NAVSL 2017-2A A ABS VAR 27.12.2066_12130969,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AA,1,1315.120533,0.146415228,1,Other Securitization,0.134,176.2261514,0,0.054776305,9.653017412,0
23173247_LU0003_LU0003_LXEUR,LU0003 VENTR 2017-27A AR CDO VAR 20.07.2030 LU0003_LXEUR_23173247_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,5904.774971,0.055913583,1,Other Securitization,0.125,738.0968714,0,0.054776305,40.43021932,0
18594856_LU0003_LU0003_LXEUR,LU0003 UNITED AIR 2019-2 A PTT A FIX 2.900% 01.05.2028 LU0003_LXEUR_18594856_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,3230.179986,5.686433312,5.686433312,Other Securitization,0.197,3230.179986,0,0.054776305,176.937324,0
6017609_LU0003_LU0003_LXEUR,LU0003 FHR 3740 DF CMO VAR 15.10.2040 LU0003_LXEUR_6017609_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,10.14717955,0.145185668,1,Other Securitization,0.125,1.268397444,0,0.054776305,0.069478125,0
1551415,CMLTI 2007-10 22AA CMO VAR 25.09.37_1551415,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,96.99749995,0.068494494,1,Other Securitization,1,96.99749995,0,0.054776305,5.313164638,0
551350_LU0003_LU0003_LXEUR,LU0003 WAMU 2006-AR13 2A CMO FLOAT 25.10.46 LU0003_LXEUR_551350_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,26.36476048,0.068495707,1,Other Securitization,1,26.36476048,0,0.054776305,1.444164161,0
20113534_LU0003_LU0003_LXEUR,LU0003 STORM 2018-1 A 3MEUR+ 60BP CX2JP8016_IE00B5ZR2157_EUR LU0003_LXEUR_20113534_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,1.487229091,44.05685596,44.05685596,Other Securitization,1,1.487229091,0,0.054776305,0.081464914,0
22623701,CSMC 2017-CHOP A MBS VAR 15.07.2032_22623701,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,507.8241323,0.032727972,1,Other Securitization,0.125,63.47801654,0,0.054776305,3.477091192,0
8842299,SMB 2015-A A2A ABS FIX 2.490% 15.06.2027_8842299,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,7.901064059,5.899744236,5.899744236,Other Securitization,0.125,5.826782143,0,0.054776305,0.319169596,0
611536_LU0003_LU0003_LXEUR,LU0003 WFMBS 2006-AR19 A1 CMO VAR 25.12.2036 LU0003_LXEUR_611536_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,56.60926478,0.068497322,1,Other Securitization,1,56.60926478,0,0.054776305,3.100846351,0
1928381_LU0003_LU0003_LXEUR,LU0003 CWL 2006-5 M1 ABS FLOAT 25.08.36 LU0003_LXEUR_1928381_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,D,6,6926.471726,0.068488891,1,Other Securitization,1,6926.471726,0,0.054776305,379.4065276,0
20113321_LU0003_LU0003_LXEUR,LU0003 ORTHO-CLINICAL DIAGNOSTICS TL B BL3280734_IE00BK9YL094_EUR LU0003_LXEUR_20113321_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,B,5,400.7374084,3.751567055,3.751567055,Other Securitization,1,400.7374084,0,0.054776305,21.9509145,0
4442930_LU0003_LU0003_LXEUR,LU0003 CBASS 2006-CB6 A24 MBS VAR 25.07.2036 LU0003_LXEUR_4442930_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BB,4,2762.219979,0.06849092,1,Other Securitization,0.82,2265.020382,0,0.054776305,124.0694472,0
19863503,FNR 2019-66 FA CMO VAR 25.11.2059_19863503,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,106.2389607,0.087809434,1,Other Securitization,0.125,13.27987008,0,0.054776305,0.727422214,0
22554314,FNR 2007-38 FB CMO VAR 25.05.2037_22554314,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,4.177204498,-0.011563243,1,Other Securitization,0.125,0.522150562,0,0.054776305,0.028601478,0
24748920_LU0003_LU0003_LXEUR,LU0003 BNPAM 2018-1X AR 3MEUR + 60BP CX28B20I1_IE00B5ZR2157_EUR LU0003_LXEUR_24748920_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,485.1229016,9.28342693,9.28342693,Other Securitization,1,485.1229016,0,0.054776305,26.57324,0
22554274,FHR 3977 FB CMO VAR 15.12.2041_22554274,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,4.339651681,0.063289203,1,Other Securitization,0.125,0.54245646,0,0.054776305,0.02971376,0
4598278_LU0003_LU0003_LXEUR,LU0003 HEAT 2005-2 M5 MBS VAR 25.07.2035 LU0003_LXEUR_4598278_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,308.9966137,0.06849251,1,Other Securitization,0.125,38.62457671,0,0.054776305,2.115711593,0
20113387_LU0003_LU0003_LXEUR,LU0003 DPF 2020-1 A 3MEUR+65BP CX2L81015_IE00B5ZR2157_EUR LU0003_LXEUR_20113387_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,1.018492409,32.79939351,32.79939351,Other Securitization,1,1.018492409,0,0.054776305,0.055789251,0
22554556_LU0003_LU0003_LXEUR,LU0003 GHM 2006-1 A2A 3MGBP+15BP REGS 2886269D8_IE00BMTRWY37_GBP LU0003_LXEUR_22554556_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,17.92077206,16.48217784,16.48217784,Other Securitization,1,17.92077206,0,0.054776305,0.981633675,0
19567725,FHR 4842 FW CMO VAR 15.10.2037_19567725,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,1144.710878,0.022563735,1,Other Securitization,0.125,143.0888597,0,0.054776305,7.837879016,0
784322_LU0003_LU0003_LXEUR,LU0003 WAMU 2003-AR5 A7 CMO VAR 25.06.2033 LU0003_LXEUR_784322_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,23.27937486,0.068492559,1,Other Securitization,0.197,4.586036848,0,0.054776305,0.251206153,0
4722216_LU0003_LU0003_LXEUR,LU0003 RFMSI 2006-S10 1A1 CMO FIX 6.000% 25.10.2036 LU0003_LXEUR_4722216_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,167.3325132,0.068489344,1,Other Securitization,1,167.3325132,0,0.054776305,9.165856772,0
4632729_LU0003_LU0003_LXEUR,LU0003 MLMI 2006-A1 2A1 CMO VAR 25.03.2036 LU0003_LXEUR_4632729_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,289.4026711,-0.763373544,1,Other Securitization,1,289.4026711,0,0.054776305,15.85240897,0
1921451_LU0003_LU0003_LXEUR,LU0003 CWL 2004-4 M1 MBS VAR 25.07.2034 LU0003_LXEUR_1921451_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,B,5,46.11002817,0.068494521,1,Other Securitization,1,46.11002817,0,0.054776305,2.525736965,0
485121_LU0003_LU0003_LXEUR,LU0003 CWALT 2005-77T1 1A2 CMO FIX 6.000% 25.02.2036 LU0003_LXEUR_485121_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,63.77820843,0.068496121,1,Other Securitization,1,63.77820843,0,0.054776305,3.493534595,0
6978262_LU0003_LU0003_LXEUR,LU0003 CWALT 2007-HY7C A1 CMO VAR 25.08.2037 LU0003_LXEUR_6978262_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,254.956193,0.068491652,1,Other Securitization,1,254.956193,0,0.054776305,13.96555818,0
7192087_LU0003_LU0003_LXEUR,LU0003 SARM 2005-1 2A CMO VAR 25.02.2035 LU0003_LXEUR_7192087_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,B,5,293.9214564,0.068495874,1,Other Securitization,1,293.9214564,0,0.054776305,16.09993133,0
24394918_LU0003_LU0003_LXEUR,LU0003 SMI 2018-1X 1A 3MLIB + 39BP CX2KT0016_IE00B67B7N93_USD LU0003_LXEUR_24394918_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,1738.080147,44.33081444,44.33081444,Other Securitization,1,1738.080147,0,0.054776305,95.20560821,0
5026052_LU0003_LU0003_LXEUR,LU0003 INDX 2007-AR5 3A1 CMO FLOAT 25.05.37 LU0003_LXEUR_5026052_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CC,6,222.7291048,0.049848749,1,Other Securitization,1,222.7291048,0,0.054776305,12.20027737,0
4541116_LU0003_LU0003_LXEUR,LU0003 SAIL 2003-BC2 M1 MBS VAR 25.04.2033 LU0003_LXEUR_4541116_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,B,5,12.91079793,0.068492475,1,Other Securitization,1,12.91079793,0,0.054776305,0.707205805,0
22623706,EMLT 2004-2 M7 MBS VAR 25.10.2034_22623706,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,44.29034519,0.068488596,1,Other Securitization,1,44.29034519,0,0.054776305,2.426061455,0
4653700_LU0003_LU0003_LXEUR,LU0003 RALI 2006-QS16 A1 CMO VAR 25.11.2036 LU0003_LXEUR_4653700_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,162.8678548,0.06849521,1,Other Securitization,1,162.8678548,0,0.054776305,8.921299282,0
21301526,FNR 2014-86 PA CMO FIX 2.000% 25.12.2044_21301526,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,91.60800572,2.440947913,2.440947913,Other Securitization,0.125,27.9512963,0,0.054776305,1.53106873,0
