Asset ID,Asset Name,Solo,Entity Code,SubEntity Code,Fund/LoB Name,Fund/LoB Type,Rating,Credit Quality Step,Market Value (MVi),Modified Duration,Duration,Securitization category,"F(Rating, Duration)",Capital Charge,Capital Charge UL,Credit Spread Relief Factor,LAC of TP,LAC of TP UL
21027851,SOFI 2017-A A1 ABS VAR 26.03.2040_21027851,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,15.05169533,0.071098137,1,Other Securitization,0.125,1.881461916,0,0.063252303,0.1190068,0
1551571,CWHL 2007-HY4 1A1 CMO VAR 25.09.2047_1551571,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,6.123526239,0.068495601,1,Other Securitization,1,6.123526239,0,0.063252303,0.387327139,0
24394918_LU0003_LU0003_LXEUR,LU0003 SMI 2018-1X 1A 3MLIB + 39BP CX2KT0016_IE00B67B7N93_USD LU0003_LXEUR_24394918_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,1763.483683,44.27288397,44.27288397,Other Securitization,1,1763.483683,0,0.063252303,111.5444049,0
2145334_LU0003_LU0003_LXEUR,LU0003 CWHL 2004-HYB5 2A1 CMO VAR 20.04.2035 LU0003_LXEUR_2145334_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AA,1,0.090097421,0.054791183,1,Other Securitization,0.134,0.012073054,0,0.063252303,0.000763649,0
6018127_LU0003_LU0003_LXEUR,LU0003 HVMLT 2004-11 3A1A CMO VAR 19.01.2035 LU0003_LXEUR_6018127_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,333.5062833,0.052054871,1,Other Securitization,1,333.5062833,0,0.063252303,21.09504061,0
22554055,GSAMP 2007-FM1 A1 MBS VAR 25.12.2036_22554055,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CC,6,2241.804748,-1.367201262,1,Other Securitization,1,2241.804748,0,0.063252303,141.799314,0
23914452_LU0003_LU0003_LXEUR,LU0003 GLGE 5X A1R 3MEUR + 69BP CX291G123_IE00B0C18065_EUR LU0003_LXEUR_23914452_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,15852.28829,9.645019693,9.645019693,Other Securitization,1,15852.28829,0,0.063252303,1002.693748,0
2931222_LU0003_LU0003_LXEUR,LU0003 BOAMS 2004-L 2A1 CMO VAR 25.01.2035 LU0003_LXEUR_2931222_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CC,6,57.53619202,0.068494737,1,Other Securitization,1,57.53619202,0,0.063252303,3.639296673,0
2931264,MSM 2006-16AX 3A1 MBS FIX TO FLOAT 1.496% 25.11.2036_2931264,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,D,6,75.50712656,-1.001303878,1,Other Securitization,1,75.50712656,0,0.063252303,4.775999676,0
17849961,FNR 2019-28 FJ CMO VAR 25.06.2059_17849961,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,515.0443535,0.105786675,1,Other Securitization,0.125,64.38054419,0,0.063252303,4.072217712,0
4586745_LU0003_LU0003_LXEUR,LU0003 CWHL 2007-2 A3 CMO 6.000% 25.03.37 LU0003_LXEUR_4586745_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,32.97166638,0.068491963,1,Other Securitization,1,32.97166638,0,0.063252303,2.085533845,0
3923853_LU0003_LU0003_LXEUR,LU0003 OPMAC 2005-5 1APT CMO VAR 25.12.2035 LU0003_LXEUR_3923853_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,B,5,225.2277285,0.068493241,1,Other Securitization,1,225.2277285,0,0.063252303,14.24617261,0
4467280,CWHL 2004-19 A14 CMO FIX 5.500% 25.10.2034_4467280,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,621.1310427,0.068490536,1,Other Securitization,0.197,122.3628154,0,0.063252303,7.739729922,0
16974061,GNR 2017-H12 FE CMO VAR 20.06.2066_16974061,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,1.865794019,0.050221164,1,Other Securitization,1,1.865794019,0,0.063252303,0.118015769,0
6186714_LU0003_LU0003_LXEUR,LU0003 AABST 2005-2 M2 MBS VAR 25.06.2035 LU0003_LXEUR_6186714_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,A,2,22.82451658,0.068491504,1,Other Securitization,0.166,3.788869753,0,0.063252303,0.239654739,0
870797,WAMU 2002-AR17 1A CMO VAR 25.11.2042_870797,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BB,4,2.965351664,0.068496015,1,Other Securitization,0.82,2.431588364,0,0.063252303,0.153803565,0
22927566_LU0003_LU0003_LXEUR,LU0003 RMAC 2018-1 A 3MGBP + 70BP CX2LTF011_IE00BMTRWY37_GBP LU0003_LXEUR_22927566_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,346.401586,0.25732148,1,Other Securitization,1,346.401586,0,0.063252303,21.91069821,0
22554511,COMM 2013-CR6 A3FL MBS VAR 10.03.2046_22554511,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,17.04006554,0.027603851,1,Other Securitization,0.125,2.130008193,0,0.063252303,0.134727924,0
25960818_LU0003_LU0003_LXEUR,LU0003 HARVT 22X AR 3MEUR + 85BP CX2F410K0_IE00B0C18065_EUR LU0003_LXEUR_25960818_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,40999.19681,9.639132639,9.639132639,Other Securitization,1,40999.19681,0,0.063252303,2593.293635,0
6621307_LU0003_LU0003_LXEUR,LU0003 BAFC 2007-E 8A1 CMO VAR 20.09.2047 LU0003_LXEUR_6621307_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,100.320981,0.054791816,1,Other Securitization,1,100.320981,0,0.063252303,6.345533123,0
4541114_LU0003_LU0003_LXEUR,LU0003 NCHET 2005-1 M2 ABS FLOAT 25.03.35 LU0003_LXEUR_4541114_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,B,5,102.3913093,0.068491903,1,Other Securitization,1,102.3913093,0,0.063252303,6.476486159,0
17849932_LU0003_LU0003_LXEUR,LU0003 DAOT 5 A 1MLIB+93BP CX2M2U015_IE0033386453_AUD LU0003_LXEUR_17849932_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,0.168829723,4.460856073,4.460856073,Other Securitization,1,0.168829723,0,0.063252303,0.010678869,0
25428118_LU0003_LU0003_LXEUR,LU0003 CGMSE 2019-2X A1R 3MEUR + 89BP CX2EM50R9_IE00B0C18065_EUR LU0003_LXEUR_25428118_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,5931.228558,10.1566565,10.1566565,Other Securitization,1,5931.228558,0,0.063252303,375.1638681,0
22623701,CSMC 2017-CHOP A MBS VAR 15.07.2032_22623701,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,283.5496604,0.034586497,1,Other Securitization,0.125,35.44370755,0,0.063252303,2.241896142,0
1551594_LU0003_LU0003_LXEUR,LU0003 MLMBS 2007-1 2A1 CMO VAR 25.04.2037 LU0003_LXEUR_1551594_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,30.65030788,0.075861643,1,Other Securitization,1,30.65030788,0,0.063252303,1.938702572,0
7468095_LU0003_LU0003_LXEUR,LU0003 JPMMT 2005-A8 2A6 CMO VAR 25.11.2035 LU0003_LXEUR_7468095_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,57.44427321,0.068490771,1,Other Securitization,1,57.44427321,0,0.063252303,3.633482596,0
1551590,WAMU 2006-AR18 1A1 CMO FLOAT 25.01.37_1551590,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,9.171195706,0.068488599,1,Other Securitization,1,9.171195706,0,0.063252303,0.580099253,0
16974676,FHR 4678 AF CMO VAR 15.12.2042_16974676,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,171.934916,0.045736065,1,Other Securitization,0.125,21.4918645,0,0.063252303,1.359409933,0
4228575_LU0003_LU0003_LXEUR,LU0003 CWALT 2006-19CB A3 CMO VAR 25.08.2036 LU0003_LXEUR_4228575_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CC,6,85.95876108,0.068491683,1,Other Securitization,1,85.95876108,0,0.063252303,5.437089633,0
2931220_LU0003_LU0003_LXEUR,LU0003 BAFC 2005-F 4A1 CMO VAR 20.09.2035 LU0003_LXEUR_2931220_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,139.637497,0.054798217,1,Other Securitization,1,139.637497,0,0.063252303,8.832393324,0
5003665_LU0003_LU0003_LXEUR,LU0003 RALI 2007-QS5 A1 CMO FIX 5.500% 25.03.2037 LU0003_LXEUR_5003665_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CC,6,53.96756331,0.153028785,1,Other Securitization,1,53.96756331,0,0.063252303,3.413572687,0
22554233_LU0003_LU0003_LXEUR,LU0003 CRNCL 2016-7X A1R 3MEUR + 67BP CX29HG0K7_IE00B5ZR2157_EUR LU0003_LXEUR_22554233_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,4.448831539,0.096841986,1,Other Securitization,1,4.448831539,0,0.063252303,0.281398842,0
22554389,FHR 3326 KF CMO VAR 15.06.2037_22554389,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,169.9531128,0.064441346,1,Other Securitization,0.125,21.2441391,0,0.063252303,1.343740731,0
1921247_LU0003_LU0003_LXEUR,LU0003 MSAC 2003-NC8 M1 MBS VAR 25.09.2033 LU0003_LXEUR_1921247_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,B,5,216.3422503,0.06849154,1,Other Securitization,1,216.3422503,0,0.063252303,13.68414565,0
778660,CMLTI 2005-6 A1 CMO VAR 25.09.2035_778660,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AA,1,6.817981245,0.06849729,1,Other Securitization,0.134,0.913609487,0,0.063252303,0.057787904,0
22554306_LU0003_LU0003_LXEUR,LU0003 VOYE 1A A CDO VAR 15.10.2030 LU0003_LXEUR_22554306_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,1510.253612,0.041093286,1,Other Securitization,0.125,188.7817015,0,0.063252303,11.94087745,0
23173247_LU0003_LU0003_LXEUR,LU0003 VENTR 2017-27A AR CDO VAR 20.07.2030 LU0003_LXEUR_23173247_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,2829.822799,0.055426888,1,Other Securitization,0.125,353.7278499,0,0.063252303,22.37410127,0
4907433_LU0003_LU0003_LXEUR,LU0003 CWALT 2007-5CB 1A4 CMO 6.000% 25.04.37 LU0003_LXEUR_4907433_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CC,6,335.0290281,0.152921563,1,Other Securitization,1,335.0290281,0,0.063252303,21.19135772,0
24395286_LU0003_LU0003_LXEUR,LU0003 ARESE 10X AR 3MEUR + 78BP CMEF70202_IE00B0C18065_EUR LU0003_LXEUR_24395286_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,22134.37797,9.435409437,9.435409437,Other Securitization,1,22134.37797,0,0.063252303,1400.05039,0
4293506_LU0003_LU0003_LXEUR,LU0003 CWALT 2005-J14 A3 CMO FIX 5.500% 25.12.2035 LU0003_LXEUR_4293506_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,659.6168294,0.068495661,1,Other Securitization,1,659.6168294,0,0.063252303,41.7222838,0
18423593,GNR 2019-90 AF CMO VAR 20.07.2049_18423593,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,508.670851,0.043281838,1,Other Securitization,1,508.670851,0,0.063252303,32.17460298,0
3764549_LU0003_LU0003_LXEUR,LU0003 INABS 2007-A 2A3 MBS VAR 25.04.2037 LU0003_LXEUR_3764549_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CC,6,941.1153137,-0.40222152,1,Other Securitization,1,941.1153137,0,0.063252303,59.52771133,0
1928381_LU0003_LU0003_LXEUR,LU0003 CWL 2006-5 M1 ABS FLOAT 25.08.36 LU0003_LXEUR_1928381_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,D,6,5938.885795,0.068495091,1,Other Securitization,1,5938.885795,0,0.063252303,375.648206,0
16974691,GNR 2015-H04 FA CMO VAR 20.12.2064_16974691,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,567.269282,0.054542009,1,Other Securitization,1,567.269282,0,0.063252303,35.88108872,0
870801_LU0003_LU0003_LXEUR,LU0003 WAMU 2006-AR17 1A1A CMO VAR 25.12.2046 LU0003_LXEUR_870801_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,38.69473182,0.068497079,1,Other Securitization,1,38.69473182,0,0.063252303,2.447530916,0
1929021_LU0003_LU0003_LXEUR,LU0003 MSAC 2007-NC1 A1 MBS VAR 25.11.2036 LU0003_LXEUR_1929021_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CC,6,238.1272699,-1.908398529,1,Other Securitization,1,238.1272699,0,0.063252303,15.06209832,0
994430,BALTA 2006-5 2A2 CMO FIX 3.398% 25.08.2036_994430,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,245.4391702,0.068490624,1,Other Securitization,1,245.4391702,0,0.063252303,15.52459285,0
16974061,GNR 2017-H12 FE CMO VAR 20.06.2066_16974061,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,3.957476105,0.050221164,1,Other Securitization,1,3.957476105,0,0.063252303,0.250319479,0
19216270,FNR 2016-40 DF CMO VAR 25.07.2046_19216270,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,326.8075751,0.071245776,1,Other Securitization,0.125,40.85094688,0,0.063252303,2.583916485,0
6288045_LU0003_LU0003_LXEUR,LU0003 ACCR 2005-3 M3 MBS VAR 25.09.2035 LU0003_LXEUR_6288045_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,B,5,4930.029834,0.068528338,1,Other Securitization,1,4930.029834,0,0.063252303,311.8357427,0
21784703_LU0003_LU0003_LXEUR,LU0003 RMS 32X A SONIA3M + 125BP REGS CM5G99019_IE00B5ZR2157_GBP LU0003_LXEUR_21784703_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,0.176437559,37.69029166,37.69029166,Other Securitization,1,0.176437559,0,0.063252303,0.011160082,0
22554585_LU0003_LU0003_LXEUR,LU0003 XAN 2020-RSO9 A MBS VAR 17.04.2037 LU0003_LXEUR_22554585_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,130.1298715,0.041097335,1,Other Securitization,0.125,16.26623394,0,0.063252303,1.028876764,0
20113315_LU0003_LU0003_LXEUR,LU0003 JUBIL 2015-15X AR 3MEUR +84BP CX220P0G9_IE00B5ZR2157_EUR LU0003_LXEUR_20113315_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,0.330928377,6.474560725,6.474560725,Other Securitization,1,0.330928377,0,0.063252303,0.020931982,0
22554459,MSAC 2005-NC1 A2MZ MBS VAR 25.01.2035_22554459,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,A,2,824.0117391,0.068493621,1,Other Securitization,0.166,136.7859487,0,0.063252303,8.652026323,0
4582190_LU0003_LU0003_LXEUR,LU0003 RALI 2007-QA3 A1 CMO FLOAT 25.05.37 LU0003_LXEUR_4582190_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,241.7443363,0.067394983,1,Other Securitization,1,241.7443363,0,0.063252303,15.2908861,0
1928472_LU0003_LU0003_LXEUR,LU0003 CWL 2007-6 2A4 MBS VAR 25.09.2037 LU0003_LXEUR_1928472_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CC,6,380.862448,0.027228895,1,Other Securitization,1,380.862448,0,0.063252303,24.0904271,0
6409359_LU0003_LU0003_LXEUR,LU0003 CWHL 2006-21 A2 CMO FIX 6.000% 25.02.2037 LU0003_LXEUR_6409359_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,90.14996069,0.068494982,1,Other Securitization,1,90.14996069,0,0.063252303,5.702192662,0
784182_LU0003_LU0003_LXEUR,LU0003 SARM 2004-2 4A1 CMO VAR 25.03.2034 LU0003_LXEUR_784182_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,B,5,3.393456342,0.068496571,1,Other Securitization,1,3.393456342,0,0.063252303,0.21464393,0
22623665,WFRBS 2012-C7 AFL MBS VAR 15.06.2045_22623665,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,503.6921365,0.03013773,1,Other Securitization,0.125,62.96151707,0,0.063252303,3.982460978,0
5003665_LU0003_LU0003_LXEUR,LU0003 RALI 2007-QS5 A1 CMO FIX 5.500% 25.03.2037 LU0003_LXEUR_5003665_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CC,6,114.4688752,0.153028785,1,Other Securitization,1,114.4688752,0,0.063252303,7.240420024,0
3949108_LU0003_LU0003_LXEUR,LU0003 MSAC 2004-HE3 M1 MBS VAR 25.03.2034 LU0003_LXEUR_3949108_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,822.4578049,0.068492142,1,Other Securitization,1,822.4578049,0,0.063252303,52.02235059,0
2008450,INDA 2006-AR3 1A1 CMO VAR 25.12.2036_2008450,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,77.36128342,0.068488897,1,Other Securitization,1,77.36128342,0,0.063252303,4.893279368,0
22554097_LU0003_LU0003_LXEUR,LU0003 NUMERICABLE-SFR SA TL B11 BL2389569__USD LU0003_LXEUR_22554097_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,B,5,11458.72349,3.584331983,3.584331983,Other Securitization,1,11458.72349,0,0.063252303,724.7906546,0
20113366_LU0003_LU0003_LXEUR,LU0003 MULC 1 A 3MEUR + 100 BP CX29E1015_IE00B5ZR2157_EUR LU0003_LXEUR_20113366_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,113.5332976,44.90125272,44.90125272,Other Securitization,1,113.5332976,0,0.063252303,7.181242586,0
4131481_LU0003_LU0003_LXEUR,LU0003 ARMT 2005-10 3A31 CMO FLOAT 25.01.36 LU0003_LXEUR_4131481_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,166.2336996,0.068491225,1,Other Securitization,1,166.2336996,0,0.063252303,10.5146644,0
14504648,FNR 2007-109 GF CMO VAR 25.12.2037_14504648,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,47.15854025,0.037320498,1,Other Securitization,0.125,5.894817532,0,0.063252303,0.372860787,0
17619849,GNR 2019-31 CF CMO VAR 20.03.2049_17619849,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,624.0676771,0.023993456,1,Other Securitization,1,624.0676771,0,0.063252303,39.47371804,0
2471598_LU0003_LU0003_LXEUR,LU0003 RALI 2005-QS14 2A1 CMO FIX 6.000% 25.09.2035 LU0003_LXEUR_2471598_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,26.10160887,0.068492534,1,Other Securitization,1,26.10160887,0,0.063252303,1.650986883,0
23914700_LU0003_LU0003_LXEUR,LU0003 ADAGI V-X ARR 3MEUR + 72BP CMNB29371_IE00B0C18065_EUR LU0003_LXEUR_23914700_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,3844.653207,9.46312255,9.46312255,Other Securitization,1,3844.653207,0,0.063252303,243.183171,0
24395144_LU0003_LU0003_LXEUR,LU0003 PRISE 2021-1 A 1MEUR + 75BP CX31Q1018_IE00B5ZR2157_EUR LU0003_LXEUR_24395144_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,7.168933242,38.5789625,38.5789625,Other Securitization,1,7.168933242,0,0.063252303,0.45345154,0
22554274,FHR 3977 FB CMO VAR 15.12.2041_22554274,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,10.47151737,0.098898616,1,Other Securitization,0.125,1.308939671,0,0.063252303,0.082793449,0
1523056_LU0003_LU0003_LXEUR,LU0003 CWALT 2005-17 1A1 CMO VAR 25.07.2035 LU0003_LXEUR_1523056_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,82.55150924,0.068499173,1,Other Securitization,1,82.55150924,0,0.063252303,5.221573106,0
1928588,FFML 2006-FF5 2A3 MBS VAR 25.04.2036_1928588,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BB,4,178.8611914,0.068494162,1,Other Securitization,0.82,146.666177,0,0.063252303,9.276973519,0
4653695_LU0003_LU0003_LXEUR,LU0003 BALTA 2006-2 24A1 CMO FLOAT 25.03.36 LU0003_LXEUR_4653695_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,150.8153999,0.068492969,1,Other Securitization,1,150.8153999,0,0.063252303,9.539421429,0
4369384_LU0003_LU0003_LXEUR,LU0003 IMSA 2007-2 1A1A CMO VAR 25.05.2037 LU0003_LXEUR_4369384_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,68.38262166,0.053089989,1,Other Securitization,1,68.38262166,0,0.063252303,4.32535833,0
14504636,CBSLT 2017-AGS A2 ABS VAR 25.05.2041_14504636,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,39.67737848,0.068493263,1,Other Securitization,0.125,4.95967231,0,0.063252303,0.313710698,0
16974979,WFCM 2013-LC12 A3FL MBS VAR 15.07.2046_16974979,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,343.5263364,0.042322442,1,Other Securitization,0.125,42.94079205,0,0.063252303,2.716104006,0
1551597_LU0003_LU0003_LXEUR,LU0003 WAMU 2007-HY5 2A1 CMO VAR 25.05.2037 LU0003_LXEUR_1551597_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,19.87217611,0.068493225,1,Other Securitization,1,19.87217611,0,0.063252303,1.256960912,0
19863499,FNR 2014-50 FC CMO VAR 25.08.2044_19863499,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,309.5866338,0.015593481,1,Other Securitization,0.125,38.69832923,0,0.063252303,2.44775846,0
13326074_LU0003_LU0003_LXEUR,LU0003 OCP 2015-9A A1R CDO VAR 15.07.2027 LU0003_LXEUR_13326074_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,5.608993476,0.041090017,1,Other Securitization,0.125,0.701124185,0,0.063252303,0.04434772,0
7751232,SBAC 2014-2A C ABS STEP 3.869% 15.10.2049_7751232,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,A,2,374.2311458,1.256852672,1.256852672,Other Securitization,0.166,78.07866701,0,0.063252303,4.938655533,0
22927450,NAVSL 2014-AA A3 ABS VAR 15.10.2031_22927450,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,881.5123474,0.098351639,1,Other Securitization,0.125,110.1890434,0,0.063252303,6.969710803,0
22623754_LU0003_LU0003_LXEUR,LU0003 UNIQUE PUB FINANCE CO ASSET BKD 9087779F4_IE00B0C18065_GBP LU0003_LXEUR_22623754_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,1281.771126,2.09071668,2.09071668,Other Securitization,1,1281.771126,0,0.063252303,81.07497613,0
1928117_LU0003_LU0003_LXEUR,LU0003 BSABS 2006-HE10 1A2 MBS VAR 25.12.2036 LU0003_LXEUR_1928117_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BB,4,277.2007006,0.068710614,1,Other Securitization,0.82,227.3045745,0,0.063252303,14.3775379,0
6955862,CMLTI 2007-AHL1 A2B MBS VAR 25.12.2036_6955862,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,B,5,249.2699518,0.065570956,1,Other Securitization,1,249.2699518,0,0.063252303,15.76689861,0
2125360_LU0003_LU0003_LXEUR,LU0003 RAST 2005-A10 A3 CMO FIX 5.500% 25.09.2035 LU0003_LXEUR_2125360_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,82.44940997,0.068498995,1,Other Securitization,1,82.44940997,0,0.063252303,5.215115092,0
12488211,SOFI 2017-B A2FX ABS FIX 2.740% 25.05.2040_12488211,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,52.07887551,2.167838269,2.167838269,Other Securitization,0.125,14.11232242,0,0.063252303,0.892636899,0
22554054_LU0003_LU0003_LXEUR,LU0003 HARVT 14X A1AR 3MEUR + 63BP CX26F20P5_IE00BMTRWY37_EUR LU0003_LXEUR_22554054_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,52.46541819,7.70201925,7.70201925,Other Securitization,1,52.46541819,0,0.063252303,3.318558548,0
16974881,SOFI 2018-A A1 ABS VAR 25.02.2042_16974881,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,30.7723489,0.069833456,1,Other Securitization,0.125,3.846543612,0,0.063252303,0.243302744,0
22623686,MSDWC 2003-NC1 M1 MBS VAR 25.11.2032_22623686,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,306.5829133,0.068491082,1,Other Securitization,0.197,60.39683393,0,0.063252303,3.820238862,0
20113358_LU0003_LU0003_LXEUR,LU0003 FSQ 2019-1 A 3MGBP + 97BP CX2446016_IE00B5ZR2157_GBP LU0003_LXEUR_20113358_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,980.2122172,39.09513368,39.09513368,Other Securitization,1,980.2122172,0,0.063252303,62.00068053,0
1929096_LU0003_LU0003_LXEUR,LU0003 PPSI 2005-WCW3 M2 MBS VAR 25.08.2035 LU0003_LXEUR_1929096_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,252.3521722,0.068494116,1,Other Securitization,1,252.3521722,0,0.063252303,15.96185615,0
